timestamp,engine_id,mission_id,flight_phase,engine_operating_hours,rpm,throttle,engine_load,oil_pressure,oil_temperature,cht,egt,fuel_flow,vibration_rms,vibration_peak,vibration_1x,vibration_2x,battery_voltage,alternator_voltage,ambient_temperature,ambient_pressure,degradation_index,fault_type,fault_severity,fault_progression,mission_fault_type,affected_component,fault_onset_timestamp,fault_duration_s,fault_variant,sensor_channel_affected
2026-06-21 18:56:18.803766453,ENG_009,ENG_009_M02,CLIMB,274.6704,6196.9,0.8708,0.8163,4.003,85.2,188.72,815.71,12.651,0.9488,2.5971,0.6872,0.2518,25.584,27.877,9.54,911.03,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:56:22.803766453,ENG_009,ENG_009_M02,CLIMB,274.6715,6172.8,0.8636,0.8074,3.991,85.74,189.13,815.18,12.4,0.9239,2.7209,0.6678,0.2676,25.587,27.936,9.51,910.39,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:56:26.803766453,ENG_009,ENG_009_M02,CLIMB,274.6726,6178.8,0.8654,0.8095,3.994,86.26,189.53,814.85,12.556,0.8906,2.6355,0.6298,0.226,25.671,27.928,9.32,909.45,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:56:30.803766453,ENG_009,ENG_009_M02,CLIMB,274.6737,6192.6,0.87,0.8151,4.001,86.78,189.96,814.83,12.646,0.9313,2.9325,0.6499,0.2608,25.56,27.892,9.32,909.86,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:56:34.803766453,ENG_009,ENG_009_M02,CLIMB,274.6748,6197.4,0.8725,0.818,4.003,87.3,190.4,814.95,12.571,0.9291,3.1628,0.6665,0.2563,25.59,28.02,9.56,911.49,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:56:38.803766453,ENG_009,ENG_009_M02,CLIMB,274.6759,6213.3,0.8757,0.8224,4.011,87.82,190.87,815.24,12.619,0.9214,3.0235,0.675,0.2196,25.607,27.935,9.65,913.05,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:56:42.803766453,ENG_009,ENG_009_M02,CLIMB,274.677,6218.4,0.8744,0.8213,4.013,88.32,191.3,815.43,12.67,0.9204,2.8817,0.6473,0.248,25.657,27.98,9.65,913.07,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:56:46.803766453,ENG_009,ENG_009_M02,CLIMB,274.6781,6225.2,0.8744,0.8215,4.017,88.81,191.71,815.59,12.627,0.9387,2.8637,0.6761,0.2566,25.614,27.924,9.68,911.5,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:56:50.803766453,ENG_009,ENG_009_M02,CLIMB,274.6793,6218.4,0.8717,0.8184,4.013,89.27,192.05,815.59,12.621,0.9288,2.8352,0.6734,0.2507,25.651,27.853,9.4,911.33,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:56:54.803766453,ENG_009,ENG_009_M02,CLIMB,274.6804,6225.4,0.8762,0.8234,4.017,89.73,192.41,815.81,12.729,0.9265,2.375,0.6704,0.2537,25.573,27.949,9.35,910.57,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:56:58.803766453,ENG_009,ENG_009_M02,CLIMB,274.6815,6236.8,0.8794,0.8272,4.02,90.19,192.8,816.16,12.787,0.9131,2.6836,0.645,0.254,25.643,27.941,9.49,909.49,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:02.803766453,ENG_009,ENG_009_M02,CLIMB,274.6826,6265.1,0.8907,0.8406,4.028,90.65,193.28,817.06,13.008,0.9449,2.9442,0.6748,0.2461,25.665,27.949,9.28,909.89,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:06.803766453,ENG_009,ENG_009_M02,CLIMB,274.6837,6293.5,0.8928,0.8445,4.037,91.11,193.77,817.96,13.039,0.9414,2.7663,0.6877,0.2385,25.535,27.934,9.22,910.22,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:10.803766453,ENG_009,ENG_009_M02,CLIMB,274.6848,6270.6,0.8826,0.8325,4.02,91.52,194.1,818.16,12.837,0.9832,3.0556,0.6797,0.2556,25.637,27.881,8.98,909.43,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:14.803766453,ENG_009,ENG_009_M02,CLIMB,274.6859,6237.5,0.8756,0.8235,3.999,91.92,194.35,817.92,12.727,0.9111,2.9074,0.6432,0.2622,25.595,27.944,9.3,910.06,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:18.803766453,ENG_009,ENG_009_M02,CLIMB,274.687,6226.5,0.8753,0.8226,3.989,92.32,194.6,817.68,12.617,0.8942,2.6592,0.6212,0.247,25.589,28.009,9.69,911.73,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:22.803766453,ENG_009,ENG_009_M02,CRUISE,274.6881,5934.9,0.7642,0.6867,3.846,92.2,192.75,811.23,10.437,0.8617,2.7694,0.635,0.2293,25.606,27.943,2.9,802.57,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:26.803766453,ENG_009,ENG_009_M02,CRUISE,274.6893,5649.4,0.703,0.614,3.709,91.95,190.37,802.5,9.157,0.8227,2.5284,0.5849,0.2413,25.612,28.028,3.03,803.16,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:30.803766453,ENG_009,ENG_009_M02,CRUISE,274.6904,5436.2,0.6705,0.5739,3.608,91.65,187.77,793.42,8.521,0.7863,2.5027,0.5896,0.2049,25.72,27.961,3.18,803.9,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:34.803766453,ENG_009,ENG_009_M02,CRUISE,274.6915,5302.6,0.6588,0.5575,3.546,91.32,185.17,785.18,8.039,0.7566,2.1695,0.5524,0.2289,25.719,27.88,3.18,804.01,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:38.803766453,ENG_009,ENG_009_M02,CRUISE,274.6926,5241.0,0.6522,0.5489,3.52,90.99,182.65,778.02,8.048,0.7385,2.2315,0.5165,0.2132,25.669,27.97,3.39,804.75,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:42.803766453,ENG_009,ENG_009_M02,CRUISE,274.6937,5200.7,0.6543,0.5492,3.504,90.67,180.28,772.17,7.898,0.7449,2.2525,0.5322,0.2196,25.787,28.149,3.37,803.53,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:46.803766453,ENG_009,ENG_009_M02,CRUISE,274.6948,5180.2,0.649,0.5434,3.498,90.34,177.98,767.09,7.862,0.7206,2.2011,0.4999,0.1888,25.682,28.022,3.37,803.76,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:50.803766453,ENG_009,ENG_009_M02,CRUISE,274.6959,5163.1,0.6483,0.542,3.493,90.02,175.79,762.87,7.885,0.7381,2.1161,0.5307,0.1992,25.666,28.051,3.33,802.18,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:54.803766453,ENG_009,ENG_009_M02,CRUISE,274.697,5162.4,0.6479,0.5416,3.493,89.71,173.73,759.39,7.804,0.7267,2.2523,0.5158,0.1943,25.687,27.959,3.35,802.76,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:57:58.803766453,ENG_009,ENG_009_M02,CRUISE,274.6981,5134.8,0.639,0.5322,3.48,89.39,171.68,756.08,7.696,0.7274,2.0549,0.513,0.231,25.738,28.016,3.11,799.99,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:02.803766453,ENG_009,ENG_009_M02,CRUISE,274.6993,5121.9,0.638,0.5308,3.473,89.07,169.73,753.31,7.682,0.7194,1.9339,0.5179,0.1947,25.735,27.909,3.13,801.17,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:06.803766453,ENG_009,ENG_009_M02,CRUISE,274.7004,5117.8,0.6377,0.5304,3.471,88.75,167.88,751.01,7.661,0.6996,2.1414,0.4951,0.1939,25.689,27.955,3.06,800.96,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:10.803766453,ENG_009,ENG_009_M02,CRUISE,274.7015,5106.7,0.6353,0.5278,3.466,88.44,166.11,749.0,7.638,0.7172,1.8786,0.5175,0.1944,25.653,28.099,2.97,801.01,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:14.803766453,ENG_009,ENG_009_M02,CRUISE,274.7026,5115.2,0.6415,0.5337,3.47,88.14,164.49,747.65,7.658,0.6933,2.1985,0.4946,0.2005,25.685,27.994,2.89,800.17,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:18.803766453,ENG_009,ENG_009_M02,CRUISE,274.7037,5116.6,0.6419,0.5342,3.471,87.86,162.96,746.56,7.756,0.7154,2.1696,0.528,0.1926,25.686,27.995,2.92,800.58,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:22.803766453,ENG_009,ENG_009_M02,CRUISE,274.7048,5140.3,0.6502,0.5428,3.482,87.59,161.59,746.1,7.855,0.7441,2.3478,0.5285,0.1945,25.674,28.077,2.84,801.58,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:26.803766453,ENG_009,ENG_009_M02,CRUISE,274.7059,5158.7,0.6512,0.5445,3.491,87.33,160.3,745.8,7.881,0.7079,2.1793,0.519,0.1681,25.714,28.073,2.77,801.98,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:30.803766453,ENG_009,ENG_009_M02,CRUISE,274.707,5174.6,0.6586,0.5519,3.499,87.09,159.15,745.93,8.004,0.7002,2.2343,0.5005,0.1902,25.614,28.006,2.64,801.72,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:34.803766453,ENG_009,ENG_009_M02,CRUISE,274.7081,5181.0,0.6541,0.548,3.502,86.86,158.04,745.83,7.944,0.7314,2.2313,0.5125,0.1984,25.718,28.01,2.83,801.77,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:38.803766453,ENG_009,ENG_009_M02,CRUISE,274.7093,5175.9,0.6528,0.5467,3.5,86.63,156.98,745.69,7.99,0.7059,2.0016,0.506,0.1789,25.715,28.023,2.92,802.7,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:42.803766453,ENG_009,ENG_009_M02,CRUISE,274.7104,5165.9,0.6447,0.5388,3.495,86.39,155.91,745.19,7.793,0.7158,1.9541,0.5177,0.1757,25.777,27.949,2.94,802.25,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:46.803766453,ENG_009,ENG_009_M02,CRUISE,274.7115,5134.1,0.6401,0.5333,3.479,86.15,154.85,744.51,7.789,0.7203,2.2607,0.5129,0.2061,25.666,28.151,2.94,802.96,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:50.803766453,ENG_009,ENG_009_M02,CRUISE,274.7126,5113.9,0.6346,0.5275,3.469,85.9,153.79,743.67,7.642,0.6912,2.3933,0.488,0.1887,25.687,28.001,2.87,802.25,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:54.803766453,ENG_009,ENG_009_M02,CRUISE,274.7137,5096.1,0.6333,0.5255,3.461,85.66,152.78,742.88,7.577,0.6833,2.052,0.4878,0.187,25.799,27.968,2.97,801.26,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:58:58.803766453,ENG_009,ENG_009_M02,CRUISE,274.7148,5088.9,0.6359,0.5277,3.457,85.43,151.86,742.34,7.605,0.7275,2.2513,0.4994,0.192,25.763,28.037,3.14,801.58,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:02.803766453,ENG_009,ENG_009_M02,CRUISE,274.7159,5102.7,0.6387,0.5308,3.464,85.22,151.01,742.05,7.732,0.6847,2.0561,0.4753,0.1877,25.721,28.053,3.1,801.78,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:06.803766453,ENG_009,ENG_009_M02,CRUISE,274.717,5111.0,0.6418,0.5339,3.468,85.01,150.23,741.96,7.669,0.7176,2.3278,0.5181,0.1796,25.723,27.896,3.06,800.74,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:10.803766453,ENG_009,ENG_009_M02,CRUISE,274.7181,5128.3,0.6445,0.537,3.476,84.81,149.52,742.05,7.819,0.6816,2.2982,0.4867,0.1645,25.759,28.036,2.79,799.01,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:14.803766453,ENG_009,ENG_009_M02,CRUISE,274.7193,5128.5,0.642,0.5347,3.477,84.6,148.81,742.0,7.742,0.7207,2.2086,0.5109,0.2168,25.799,27.999,2.73,800.02,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:18.803766453,ENG_009,ENG_009_M02,CRUISE,274.7204,5118.3,0.6413,0.5337,3.472,84.41,148.14,741.92,7.717,0.7223,2.1754,0.5215,0.1857,25.73,28.005,2.8,800.68,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:22.803766453,ENG_009,ENG_009_M02,CRUISE,274.7215,5111.7,0.6392,0.5316,3.468,84.21,147.49,741.75,7.648,0.7164,2.1462,0.4995,0.223,25.772,28.054,2.7,800.98,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:26.803766453,ENG_009,ENG_009_M02,CRUISE,274.7226,5112.3,0.6377,0.5302,3.469,84.01,146.85,741.53,7.619,0.7355,2.4504,0.5292,0.1959,25.665,27.992,2.66,800.68,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:30.803766453,ENG_009,ENG_009_M02,CRUISE,274.7237,5111.7,0.6401,0.5324,3.468,83.82,146.27,741.47,7.646,0.7241,2.1417,0.5214,0.2072,25.768,27.983,2.64,800.63,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:34.803766453,ENG_009,ENG_009_M02,CRUISE,274.7248,5123.4,0.6389,0.5318,3.474,83.64,145.71,741.39,7.577,0.7215,2.1212,0.5273,0.1893,25.72,28.017,2.59,801.17,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:38.803766453,ENG_009,ENG_009_M02,CRUISE,274.7259,5106.0,0.6356,0.528,3.465,83.44,145.14,741.13,7.492,0.6848,2.0416,0.4862,0.1845,25.722,27.992,2.36,801.31,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:42.803766453,ENG_009,ENG_009_M02,CRUISE,274.727,5092.3,0.6383,0.5301,3.459,83.26,144.63,741.03,7.67,0.6953,2.1152,0.4909,0.2011,25.699,28.071,2.53,802.23,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:46.803766453,ENG_009,ENG_009_M02,CRUISE,274.7281,5106.3,0.6393,0.5316,3.466,83.09,144.17,741.01,7.65,0.7168,2.1711,0.5166,0.2076,25.7,27.957,2.75,804.3,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:50.803766453,ENG_009,ENG_009_M02,CRUISE,274.7293,5114.0,0.6439,0.5361,3.469,82.94,143.77,741.23,7.696,0.6841,2.1965,0.4713,0.1897,25.734,28.005,2.74,804.57,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:54.803766453,ENG_009,ENG_009_M02,CRUISE,274.7304,5115.0,0.6446,0.5367,3.47,82.79,143.41,741.43,7.682,0.7045,2.0728,0.5003,0.1897,25.655,28.022,2.7,803.15,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 18:59:58.803766453,ENG_009,ENG_009_M02,CRUISE,274.7315,5149.4,0.6483,0.5415,3.487,82.64,143.09,741.84,7.768,0.7129,2.2359,0.525,0.1736,25.722,28.016,2.51,802.83,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:02.803766453,ENG_009,ENG_009_M02,CRUISE,274.7326,5158.5,0.6494,0.5428,3.491,82.51,142.8,742.23,7.786,0.7382,2.2513,0.5297,0.2314,25.724,28.033,2.46,801.7,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:06.803766453,ENG_009,ENG_009_M02,CRUISE,274.7337,5173.9,0.6537,0.5474,3.499,82.38,142.57,742.78,7.944,0.7277,2.1121,0.5231,0.2044,25.695,28.056,2.36,801.39,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:10.803766453,ENG_009,ENG_009_M02,CRUISE,274.7348,5170.3,0.6505,0.5444,3.497,82.25,142.32,743.08,7.857,0.7285,2.0454,0.5128,0.1842,25.677,28.016,2.38,802.54,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:14.803766453,ENG_009,ENG_009_M02,CRUISE,274.7359,5167.6,0.6492,0.543,3.496,82.11,142.05,743.25,7.869,0.7176,2.2279,0.519,0.1931,25.669,28.047,2.05,801.38,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:18.803766453,ENG_009,ENG_009_M02,CRUISE,274.737,5155.9,0.6458,0.5395,3.49,81.97,141.76,743.23,7.826,0.7221,2.0865,0.5153,0.2182,25.644,27.967,2.01,802.19,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:22.803766453,ENG_009,ENG_009_M02,CRUISE,274.7381,5124.4,0.6385,0.5315,3.475,81.82,141.42,742.81,7.709,0.7297,2.1946,0.5371,0.1921,25.696,28.019,2.09,802.03,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:26.803766453,ENG_009,ENG_009_M02,CRUISE,274.7393,5112.9,0.6385,0.5309,3.469,81.67,141.1,742.44,7.59,0.7197,2.3255,0.5139,0.1947,25.712,28.019,2.02,800.23,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:30.803766453,ENG_009,ENG_009_M02,CRUISE,274.7404,5099.3,0.6329,0.5253,3.462,81.51,140.73,741.86,7.511,0.7222,2.3968,0.5257,0.1763,25.799,28.028,1.95,800.76,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:34.803766453,ENG_009,ENG_009_M02,CRUISE,274.7415,5087.8,0.6321,0.5242,3.456,81.35,140.38,741.33,7.506,0.7013,2.1762,0.4811,0.1755,25.656,28.032,1.97,801.38,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:38.803766453,ENG_009,ENG_009_M02,CRUISE,274.7426,5072.6,0.631,0.5226,3.449,81.2,140.03,740.82,7.564,0.7067,2.4253,0.508,0.2094,25.676,28.028,1.89,802.62,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:42.803766453,ENG_009,ENG_009_M02,CRUISE,274.7437,5055.1,0.624,0.5156,3.44,81.03,139.64,740.06,7.415,0.687,2.0963,0.4962,0.1909,25.709,28.012,2.01,803.04,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:46.803766453,ENG_009,ENG_009_M02,CRUISE,274.7448,5034.4,0.6193,0.5105,3.43,80.87,139.23,739.17,7.322,0.6727,1.9293,0.4762,0.1589,25.769,28.057,2.09,802.65,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:50.803766453,ENG_009,ENG_009_M02,CRUISE,274.7459,5041.3,0.6234,0.5146,3.434,80.72,138.89,738.66,7.296,0.7151,2.1064,0.5017,0.2099,25.721,27.953,2.22,804.86,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:54.803766453,ENG_009,ENG_009_M02,CRUISE,274.747,5051.8,0.6285,0.5195,3.439,80.58,138.6,738.48,7.363,0.6855,2.0983,0.4881,0.1826,25.784,28.046,1.98,802.93,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:00:58.803766453,ENG_009,ENG_009_M02,CRUISE,274.7481,5066.1,0.634,0.5251,3.446,80.45,138.37,738.6,7.516,0.7254,2.163,0.529,0.192,25.719,27.992,1.95,801.74,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:01:02.803766453,ENG_009,ENG_009_M02,CRUISE,274.7493,5084.0,0.6362,0.5278,3.455,80.32,138.17,738.84,7.612,0.7394,2.3854,0.523,0.1983,25.741,28.075,1.78,801.83,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:01:06.803766453,ENG_009,ENG_009_M02,CRUISE,274.7504,5100.5,0.6412,0.533,3.463,80.21,138.03,739.29,7.676,0.6923,2.0725,0.4979,0.1565,25.726,28.061,1.76,801.09,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:01:10.803766453,ENG_009,ENG_009_M02,CRUISE,274.7515,5105.7,0.6434,0.5352,3.465,80.1,137.91,739.78,7.697,0.6924,2.1683,0.4965,0.1734,25.725,28.008,1.58,801.35,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:01:14.803766453,ENG_009,ENG_009_M02,LOITER,274.7526,4910.8,0.5644,0.4575,3.369,79.9,137.28,736.28,6.623,0.67,2.168,0.4918,0.1655,25.684,28.035,2.79,821.35,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
2026-06-21 19:01:18.803766453,ENG_009,ENG_009_M02,LOITER,274.7537,4733.8,0.5304,0.4216,3.282,79.63,136.35,731.57,6.043,0.6603,2.1661,0.4593,0.1766,25.797,27.997,2.84,821.12,0.0275,NORMAL,NORMAL,0.0,COOLING_SYSTEM_FAILURE,NONE,2026-06-21 19:02:06.803766453,420,gradual,
